"","Provincia","Año_Trimestre","Transacciones"
"4405","Navarra (C. Foral de)"," 2004_1º","1275"
"4406","Navarra (C. Foral de)"," 2004_2º","1344"
"4407","Navarra (C. Foral de)"," 2004_3º","1423"
"4408","Navarra (C. Foral de)"," 2004_4º","1604"
"4409","Navarra (C. Foral de)"," 2005_1º","1269"
"4410","Navarra (C. Foral de)"," 2005_2º","1416"
"4411","Navarra (C. Foral de)"," 2005_3º","1350"
"4412","Navarra (C. Foral de)"," 2005_4º","2411"
"4413","Navarra (C. Foral de)"," 2006_1º","2320"
"4414","Navarra (C. Foral de)"," 2006_2º","2448"
"4415","Navarra (C. Foral de)"," 2006_3º","2456"
"4416","Navarra (C. Foral de)"," 2006_4º","2546"
"4417","Navarra (C. Foral de)"," 2007_1º","2423"
"4418","Navarra (C. Foral de)"," 2007_2º","2579"
"4419","Navarra (C. Foral de)"," 2007_3º","1770"
"4420","Navarra (C. Foral de)"," 2007_4º","1888"
"4421","Navarra (C. Foral de)"," 2008_1º","1494"
"4422","Navarra (C. Foral de)"," 2008_2º","2082"
"4423","Navarra (C. Foral de)"," 2008_3º","1611"
"4424","Navarra (C. Foral de)"," 2008_4º","1663"
"4425","País Vasco"," 2009_1º","3842"
"4426","País Vasco"," 2009_2º","4247"
"4427","País Vasco"," 2009_3º","4319"
"4428","País Vasco"," 2009_4º","5316"
"4429","País Vasco"," 2010_1º","6052"
"4430","País Vasco"," 2010_2º","7691"
"4431","País Vasco"," 2010_3º","3689"
"4432","País Vasco"," 2010_4º","5892"
"4433","País Vasco"," 2011_1º","3619"
"4434","País Vasco"," 2011_2º","4302"
"4435","País Vasco"," 2011_3º","4092"
"4436","País Vasco"," 2011_4º","6096"
"4437","País Vasco"," 2012_1º","2584"
"4438","País Vasco"," 2012_2º","3327"
"4439","País Vasco"," 2012_3º","2870"
"4440","País Vasco"," 2012_4º","6214"
"4441","País Vasco"," 2013_1º","1731"
"4442","País Vasco"," 2013_2º","2650"
"4443","País Vasco"," 2013_3º","2473"
"4444","País Vasco"," 2013_4º","3882"
"4445","País Vasco"," 2014_1º","3039"
"4446","País Vasco"," 2014_2º","3437"
"4447","País Vasco"," 2014_3º","2954"
"4448","País Vasco"," 2014_4º","4582"
"4449","País Vasco"," 2015_1º","3589"
"4450","País Vasco"," 2015_2º","4204"
"4451","País Vasco"," 2015_3º","3590"
"4452","País Vasco"," 2015_4º","5185"
"4453","País Vasco"," 2016_1º","4389"
"4454","País Vasco"," 2016_2º","5131"
"4455","País Vasco"," 2016_3º","3874"
"4456","País Vasco"," 2016_4º","5336"
"4457","País Vasco"," 2017_1º","5250"
"4458","País Vasco"," 2017_2º","5617"
"4459","País Vasco"," 2017_3º","4308"
"4460","País Vasco"," 2017_4º","5734"
"4461","País Vasco"," 2018_1º","5607"
"4462","País Vasco"," 2018_2º","6018"
"4463","País Vasco"," 2018_3º","4905"
"4464","País Vasco"," 2018_4º","6636"
"4465","País Vasco"," 2019_1º","5776"
"4466","País Vasco"," 2019_2º","6490"
"4467","País Vasco"," 2019_3º","4871"
"4468","País Vasco"," 2019_4º","6507"
"4469","País Vasco"," 2020_1º","5071"
"4470","País Vasco"," 2020_2º","4216"
"4471","País Vasco"," 2020_3º","4951"
"4472","País Vasco"," 2020_4º","6451"
"4473","País Vasco"," 2021_1º","6275"
"4474","País Vasco"," 2021_2º","6480"
"4475","País Vasco"," 2021_3º","5493"
"4476","País Vasco"," 2021_4º","7117"
"4477","País Vasco"," 2022_1º","6579"
"4478","País Vasco"," 2022_2º","7225"
"4479","País Vasco"," 2022_3º","5636"
"4480","País Vasco"," 2022_4º","6518"
"4481","País Vasco"," 2023_1º","5536"
"4482","País Vasco"," 2023_2º","6146"
"4483","País Vasco"," 2023_3º (**)","4089"
"4484","País Vasco"," 2004_1º","4308"
"4485","País Vasco"," 2004_2º","4906"
"4486","País Vasco"," 2004_3º","3835"
"4487","País Vasco"," 2004_4º","4841"
"4488","País Vasco"," 2005_1º","4236"
"4489","País Vasco"," 2005_2º","5873"
"4490","País Vasco"," 2005_3º","4667"
"4491","País Vasco"," 2005_4º","7201"
"4492","País Vasco"," 2006_1º","5570"
"4493","País Vasco"," 2006_2º","6056"
"4494","País Vasco"," 2006_3º","5849"
"4495","País Vasco"," 2006_4º","7352"
"4496","País Vasco"," 2007_1º","7464"
"4497","País Vasco"," 2007_2º","7005"
"4498","País Vasco"," 2007_3º","5680"
"4499","País Vasco"," 2007_4º","6424"
"4500","País Vasco"," 2008_1º","5619"
"4501","País Vasco"," 2008_2º","5930"
"4502","País Vasco"," 2008_3º","4464"
"4503","País Vasco"," 2008_4º","5109"
"4504","Araba/Alava"," 2009_1º","798"
"4505","Araba/Alava"," 2009_2º","780"
"4506","Araba/Alava"," 2009_3º","741"
"4507","Araba/Alava"," 2009_4º","1348"
"4508","Araba/Alava"," 2010_1º","1542"
"4509","Araba/Alava"," 2010_2º","1872"
"4510","Araba/Alava"," 2010_3º","543"
"4511","Araba/Alava"," 2010_4º","1257"
"4512","Araba/Alava"," 2011_1º","505"
"4513","Araba/Alava"," 2011_2º","744"
"4514","Araba/Alava"," 2011_3º","706"
"4515","Araba/Alava"," 2011_4º","1396"
"4516","Araba/Alava"," 2012_1º","523"
"4517","Araba/Alava"," 2012_2º","587"
"4518","Araba/Alava"," 2012_3º","743"
"4519","Araba/Alava"," 2012_4º","1565"
"4520","Araba/Alava"," 2013_1º","339"
"4521","Araba/Alava"," 2013_2º","376"
"4522","Araba/Alava"," 2013_3º","302"
"4523","Araba/Alava"," 2013_4º","628"
"4524","Araba/Alava"," 2014_1º","470"
"4525","Araba/Alava"," 2014_2º","380"
"4526","Araba/Alava"," 2014_3º","326"
"4527","Araba/Alava"," 2014_4º","580"
"4528","Araba/Alava"," 2015_1º","361"
"4529","Araba/Alava"," 2015_2º","492"
"4530","Araba/Alava"," 2015_3º","468"
"4531","Araba/Alava"," 2015_4º","579"
"4532","Araba/Alava"," 2016_1º","523"
"4533","Araba/Alava"," 2016_2º","651"
"4534","Araba/Alava"," 2016_3º","502"
"4535","Araba/Alava"," 2016_4º","730"
"4536","Araba/Alava"," 2017_1º","764"
"4537","Araba/Alava"," 2017_2º","761"
"4538","Araba/Alava"," 2017_3º","652"
"4539","Araba/Alava"," 2017_4º","805"
"4540","Araba/Alava"," 2018_1º","964"
"4541","Araba/Alava"," 2018_2º","854"
"4542","Araba/Alava"," 2018_3º","692"
"4543","Araba/Alava"," 2018_4º","930"
"4544","Araba/Alava"," 2019_1º","932"
"4545","Araba/Alava"," 2019_2º","999"
"4546","Araba/Alava"," 2019_3º","690"
"4547","Araba/Alava"," 2019_4º","899"
"4548","Araba/Alava"," 2020_1º","828"
"4549","Araba/Alava"," 2020_2º","541"
"4550","Araba/Alava"," 2020_3º","757"
"4551","Araba/Alava"," 2020_4º","1008"
"4552","Araba/Alava"," 2021_1º","939"
"4553","Araba/Alava"," 2021_2º","899"
"4554","Araba/Alava"," 2021_3º","858"
"4555","Araba/Alava"," 2021_4º","933"
"4556","Araba/Alava"," 2022_1º","1035"
"4557","Araba/Alava"," 2022_2º","1010"
"4558","Araba/Alava"," 2022_3º","979"
"4559","Araba/Alava"," 2022_4º","889"
"4560","Araba/Alava"," 2023_1º","787"
"4561","Araba/Alava"," 2023_2º","970"
"4562","Araba/Alava"," 2023_3º (**)","620"
"4563","Araba/Alava"," 2004_1º","1038"
"4564","Araba/Alava"," 2004_2º","678"
"4565","Araba/Alava"," 2004_3º","710"
"4566","Araba/Alava"," 2004_4º","810"
"4567","Araba/Alava"," 2005_1º","658"
"4568","Araba/Alava"," 2005_2º","905"
"4569","Araba/Alava"," 2005_3º","839"
"4570","Araba/Alava"," 2005_4º","982"
"4571","Araba/Alava"," 2006_1º","897"
"4572","Araba/Alava"," 2006_2º","963"
"4573","Araba/Alava"," 2006_3º","1126"
"4574","Araba/Alava"," 2006_4º","1189"
"4575","Araba/Alava"," 2007_1º","1486"
"4576","Araba/Alava"," 2007_2º","1343"
"4577","Araba/Alava"," 2007_3º","949"
"4578","Araba/Alava"," 2007_4º","820"
"4579","Araba/Alava"," 2008_1º","968"
"4580","Araba/Alava"," 2008_2º","1159"
"4581","Araba/Alava"," 2008_3º","1030"
"4582","Araba/Alava"," 2008_4º","763"
"4583","Gipuzkoa"," 2009_1º","1263"
"4584","Gipuzkoa"," 2009_2º","1220"
"4585","Gipuzkoa"," 2009_3º","1370"
"4586","Gipuzkoa"," 2009_4º","1580"
"4587","Gipuzkoa"," 2010_1º","1490"
"4588","Gipuzkoa"," 2010_2º","1953"
"4589","Gipuzkoa"," 2010_3º","1101"
"4590","Gipuzkoa"," 2010_4º","1791"
"4591","Gipuzkoa"," 2011_1º","1000"
"4592","Gipuzkoa"," 2011_2º","1126"
"4593","Gipuzkoa"," 2011_3º","1570"
"4594","Gipuzkoa"," 2011_4º","2139"
"4595","Gipuzkoa"," 2012_1º","766"
"4596","Gipuzkoa"," 2012_2º","1350"
"4597","Gipuzkoa"," 2012_3º","792"
"4598","Gipuzkoa"," 2012_4º","1850"
"4599","Gipuzkoa"," 2013_1º","550"
"4600","Gipuzkoa"," 2013_2º","859"
"4601","Gipuzkoa"," 2013_3º","818"
"4602","Gipuzkoa"," 2013_4º","1410"
"4603","Gipuzkoa"," 2014_1º","1008"
"4604","Gipuzkoa"," 2014_2º","1245"
"4605","Gipuzkoa"," 2014_3º","1031"
"4606","Gipuzkoa"," 2014_4º","1641"
"4607","Gipuzkoa"," 2015_1º","1094"
"4608","Gipuzkoa"," 2015_2º","1218"
"4609","Gipuzkoa"," 2015_3º","1359"
"4610","Gipuzkoa"," 2015_4º","1819"
"4611","Gipuzkoa"," 2016_1º","1508"
"4612","Gipuzkoa"," 2016_2º","1604"
"4613","Gipuzkoa"," 2016_3º","1368"
"4614","Gipuzkoa"," 2016_4º","1660"
"4615","Gipuzkoa"," 2017_1º","1816"
"4616","Gipuzkoa"," 2017_2º","1851"
"4617","Gipuzkoa"," 2017_3º","1447"
"4618","Gipuzkoa"," 2017_4º","1857"
"4619","Gipuzkoa"," 2018_1º","1792"
"4620","Gipuzkoa"," 2018_2º","1875"
"4621","Gipuzkoa"," 2018_3º","1550"
"4622","Gipuzkoa"," 2018_4º","2167"
"4623","Gipuzkoa"," 2019_1º","1853"
"4624","Gipuzkoa"," 2019_2º","2182"
"4625","Gipuzkoa"," 2019_3º","1769"
"4626","Gipuzkoa"," 2019_4º","2185"
"4627","Gipuzkoa"," 2020_1º","1469"
"4628","Gipuzkoa"," 2020_2º","1429"
"4629","Gipuzkoa"," 2020_3º","1650"
"4630","Gipuzkoa"," 2020_4º","2250"
"4631","Gipuzkoa"," 2021_1º","2003"
"4632","Gipuzkoa"," 2021_2º","2056"
"4633","Gipuzkoa"," 2021_3º","1824"
"4634","Gipuzkoa"," 2021_4º","2274"
"4635","Gipuzkoa"," 2022_1º","1915"
"4636","Gipuzkoa"," 2022_2º","2400"
"4637","Gipuzkoa"," 2022_3º","1713"
"4638","Gipuzkoa"," 2022_4º","2301"
"4639","Gipuzkoa"," 2023_1º","1728"
"4640","Gipuzkoa"," 2023_2º","2128"
"4641","Gipuzkoa"," 2023_3º (**)","1360"
"4642","Gipuzkoa"," 2004_1º","1831"
"4643","Gipuzkoa"," 2004_2º","1859"
"4644","Gipuzkoa"," 2004_3º","1746"
"4645","Gipuzkoa"," 2004_4º","1808"
"4646","Gipuzkoa"," 2005_1º","1555"
"4647","Gipuzkoa"," 2005_2º","1826"
"4648","Gipuzkoa"," 2005_3º","1640"
"4649","Gipuzkoa"," 2005_4º","2458"
"4650","Gipuzkoa"," 2006_1º","2126"
"4651","Gipuzkoa"," 2006_2º","2103"
"4652","Gipuzkoa"," 2006_3º","2271"
"4653","Gipuzkoa"," 2006_4º","2263"
"4654","Gipuzkoa"," 2007_1º","2007"
"4655","Gipuzkoa"," 2007_2º","1898"
"4656","Gipuzkoa"," 2007_3º","1726"
"4657","Gipuzkoa"," 2007_4º","2117"
"4658","Gipuzkoa"," 2008_1º","1706"
"4659","Gipuzkoa"," 2008_2º","1730"
"4660","Gipuzkoa"," 2008_3º","1596"
"4661","Gipuzkoa"," 2008_4º","1360"
"4662","Bizkaia"," 2009_1º","1781"
"4663","Bizkaia"," 2009_2º","2247"
"4664","Bizkaia"," 2009_3º","2208"
"4665","Bizkaia"," 2009_4º","2388"
"4666","Bizkaia"," 2010_1º","3020"
"4667","Bizkaia"," 2010_2º","3866"
"4668","Bizkaia"," 2010_3º","2045"
"4669","Bizkaia"," 2010_4º","2844"
"4670","Bizkaia"," 2011_1º","2114"
"4671","Bizkaia"," 2011_2º","2432"
"4672","Bizkaia"," 2011_3º","1816"
"4673","Bizkaia"," 2011_4º","2561"
"4674","Bizkaia"," 2012_1º","1295"
"4675","Bizkaia"," 2012_2º","1390"
"4676","Bizkaia"," 2012_3º","1335"
"4677","Bizkaia"," 2012_4º","2799"
"4678","Bizkaia"," 2013_1º","842"
"4679","Bizkaia"," 2013_2º","1415"
"4680","Bizkaia"," 2013_3º","1353"
"4681","Bizkaia"," 2013_4º","1844"
"4682","Bizkaia"," 2014_1º","1561"
"4683","Bizkaia"," 2014_2º","1812"
"4684","Bizkaia"," 2014_3º","1597"
"4685","Bizkaia"," 2014_4º","2361"
"4686","Bizkaia"," 2015_1º","2134"
"4687","Bizkaia"," 2015_2º","2494"
"4688","Bizkaia"," 2015_3º","1763"
"4689","Bizkaia"," 2015_4º","2787"
"4690","Bizkaia"," 2016_1º","2358"
"4691","Bizkaia"," 2016_2º","2876"
"4692","Bizkaia"," 2016_3º","2004"
"4693","Bizkaia"," 2016_4º","2946"
"4694","Bizkaia"," 2017_1º","2670"
"4695","Bizkaia"," 2017_2º","3005"
"4696","Bizkaia"," 2017_3º","2209"
"4697","Bizkaia"," 2017_4º","3072"
"4698","Bizkaia"," 2018_1º","2851"
"4699","Bizkaia"," 2018_2º","3289"
"4700","Bizkaia"," 2018_3º","2663"
"4701","Bizkaia"," 2018_4º","3539"
"4702","Bizkaia"," 2019_1º","2991"
"4703","Bizkaia"," 2019_2º","3309"
"4704","Bizkaia"," 2019_3º","2412"
"4705","Bizkaia"," 2019_4º","3423"
"4706","Bizkaia"," 2020_1º","2774"
"4707","Bizkaia"," 2020_2º","2246"
"4708","Bizkaia"," 2020_3º","2544"
"4709","Bizkaia"," 2020_4º","3193"
"4710","Bizkaia"," 2021_1º","3333"
"4711","Bizkaia"," 2021_2º","3525"
"4712","Bizkaia"," 2021_3º","2811"
"4713","Bizkaia"," 2021_4º","3910"
"4714","Bizkaia"," 2022_1º","3629"
"4715","Bizkaia"," 2022_2º","3815"
"4716","Bizkaia"," 2022_3º","2944"
"4717","Bizkaia"," 2022_4º","3328"
"4718","Bizkaia"," 2023_1º","3021"
"4719","Bizkaia"," 2023_2º","3048"
"4720","Bizkaia"," 2023_3º (**)","2109"
"4721","Bizkaia"," 2004_1º","1439"
"4722","Bizkaia"," 2004_2º","2369"
"4723","Bizkaia"," 2004_3º","1379"
"4724","Bizkaia"," 2004_4º","2223"
"4725","Bizkaia"," 2005_1º","2023"
"4726","Bizkaia"," 2005_2º","3142"
"4727","Bizkaia"," 2005_3º","2188"
"4728","Bizkaia"," 2005_4º","3761"
"4729","Bizkaia"," 2006_1º","2547"
"4730","Bizkaia"," 2006_2º","2990"
"4731","Bizkaia"," 2006_3º","2452"
"4732","Bizkaia"," 2006_4º","3900"
"4733","Bizkaia"," 2007_1º","3971"
"4734","Bizkaia"," 2007_2º","3764"
"4735","Bizkaia"," 2007_3º","3005"
"4736","Bizkaia"," 2007_4º","3487"
"4737","Bizkaia"," 2008_1º","2945"
"4738","Bizkaia"," 2008_2º","3041"
"4739","Bizkaia"," 2008_3º","1838"
"4740","Bizkaia"," 2008_4º","2986"
"4741","Rioja (La)"," 2009_1º","1210"
"4742","Rioja (La)"," 2009_2º","1483"
"4743","Rioja (La)"," 2009_3º","1149"
"4744","Rioja (La)"," 2009_4º","1063"
"4745","Rioja (La)"," 2010_1º","881"
"4746","Rioja (La)"," 2010_2º","1470"
"4747","Rioja (La)"," 2010_3º","670"
"4748","Rioja (La)"," 2010_4º","1357"
"4749","Rioja (La)"," 2011_1º","547"
"4750","Rioja (La)"," 2011_2º","696"
"4751","Rioja (La)"," 2011_3º","499"
"4752","Rioja (La)"," 2011_4º","881"
"4753","Rioja (La)"," 2012_1º","451"
"4754","Rioja (La)"," 2012_2º","688"
"4755","Rioja (La)"," 2012_3º","702"
"4756","Rioja (La)"," 2012_4º","1152"
"4757","Rioja (La)"," 2013_1º","321"
"4758","Rioja (La)"," 2013_2º","650"
"4759","Rioja (La)"," 2013_3º","576"
"4760","Rioja (La)"," 2013_4º","706"
"4761","Rioja (La)"," 2014_1º","612"
"4762","Rioja (La)"," 2014_2º","616"
"4763","Rioja (La)"," 2014_3º","569"
"4764","Rioja (La)"," 2014_4º","956"
"4765","Rioja (La)"," 2015_1º","654"
"4766","Rioja (La)"," 2015_2º","858"
"4767","Rioja (La)"," 2015_3º","763"
"4768","Rioja (La)"," 2015_4º","849"
"4769","Rioja (La)"," 2016_1º","877"
"4770","Rioja (La)"," 2016_2º","828"
"4771","Rioja (La)"," 2016_3º","692"
"4772","Rioja (La)"," 2016_4º","858"
"4773","Rioja (La)"," 2017_1º","826"
"4774","Rioja (La)"," 2017_2º","1044"
"4775","Rioja (La)"," 2017_3º","861"
"4776","Rioja (La)"," 2017_4º","1017"
"4777","Rioja (La)"," 2018_1º","1087"
"4778","Rioja (La)"," 2018_2º","1124"
"4779","Rioja (La)"," 2018_3º","1070"
"4780","Rioja (La)"," 2018_4º","1378"
"4781","Rioja (La)"," 2019_1º","1089"
"4782","Rioja (La)"," 2019_2º","1062"
"4783","Rioja (La)"," 2019_3º","928"
"4784","Rioja (La)"," 2019_4º","1213"
"4785","Rioja (La)"," 2020_1º","872"
"4786","Rioja (La)"," 2020_2º","656"
"4787","Rioja (La)"," 2020_3º","992"
"4788","Rioja (La)"," 2020_4º","1284"
"4789","Rioja (La)"," 2021_1º","1003"
"4790","Rioja (La)"," 2021_2º","1306"
"4791","Rioja (La)"," 2021_3º","1284"
"4792","Rioja (La)"," 2021_4º","1536"
"4793","Rioja (La)"," 2022_1º","1284"
"4794","Rioja (La)"," 2022_2º","1450"
"4795","Rioja (La)"," 2022_3º","1134"
"4796","Rioja (La)"," 2022_4º","1275"
"4797","Rioja (La)"," 2023_1º","1017"
"4798","Rioja (La)"," 2023_2º","1141"
"4799","Rioja (La)"," 2023_3º (**)","1071"
"4800","Rioja (La)"," 2004_1º","2230"
"4801","Rioja (La)"," 2004_2º","2385"
"4802","Rioja (La)"," 2004_3º","1863"
"4803","Rioja (La)"," 2004_4º","2389"
"4804","Rioja (La)"," 2005_1º","1936"
"4805","Rioja (La)"," 2005_2º","2231"
"4806","Rioja (La)"," 2005_3º","2131"
"4807","Rioja (La)"," 2005_4º","2236"
"4808","Rioja (La)"," 2006_1º","2155"
"4809","Rioja (La)"," 2006_2º","2792"
"4810","Rioja (La)"," 2006_3º","2566"
"4811","Rioja (La)"," 2006_4º","2668"
"4812","Rioja (La)"," 2007_1º","1840"
"4813","Rioja (La)"," 2007_2º","2349"
"4814","Rioja (La)"," 2007_3º","2001"
"4815","Rioja (La)"," 2007_4º","1707"
"4816","Rioja (La)"," 2008_1º","1423"
"4817","Rioja (La)"," 2008_2º","1492"
"4818","Rioja (La)"," 2008_3º","1176"
"4819","Rioja (La)"," 2008_4º","1651"
"4820","Ceuta y Melilla"," 2009_1º","292"
"4821","Ceuta y Melilla"," 2009_2º","269"
"4822","Ceuta y Melilla"," 2009_3º","240"
"4823","Ceuta y Melilla"," 2009_4º","359"
"4824","Ceuta y Melilla"," 2010_1º","357"
"4825","Ceuta y Melilla"," 2010_2º","286"
"4826","Ceuta y Melilla"," 2010_3º","287"
"4827","Ceuta y Melilla"," 2010_4º","410"
"4828","Ceuta y Melilla"," 2011_1º","177"
"4829","Ceuta y Melilla"," 2011_2º","292"
"4830","Ceuta y Melilla"," 2011_3º","174"
"4831","Ceuta y Melilla"," 2011_4º","173"
"4832","Ceuta y Melilla"," 2012_1º","187"
"4833","Ceuta y Melilla"," 2012_2º","200"
"4834","Ceuta y Melilla"," 2012_3º","145"
"4835","Ceuta y Melilla"," 2012_4º","228"
"4836","Ceuta y Melilla"," 2013_1º","132"
"4837","Ceuta y Melilla"," 2013_2º","169"
"4838","Ceuta y Melilla"," 2013_3º","106"
"4839","Ceuta y Melilla"," 2013_4º","208"
"4840","Ceuta y Melilla"," 2014_1º","231"
"4841","Ceuta y Melilla"," 2014_2º","186"
"4842","Ceuta y Melilla"," 2014_3º","206"
"4843","Ceuta y Melilla"," 2014_4º","285"
"4844","Ceuta y Melilla"," 2015_1º","223"
"4845","Ceuta y Melilla"," 2015_2º","254"
"4846","Ceuta y Melilla"," 2015_3º","205"
"4847","Ceuta y Melilla"," 2015_4º","290"
"4848","Ceuta y Melilla"," 2016_1º","266"
"4849","Ceuta y Melilla"," 2016_2º","306"
"4850","Ceuta y Melilla"," 2016_3º","205"
"4851","Ceuta y Melilla"," 2016_4º","266"
"4852","Ceuta y Melilla"," 2017_1º","286"
"4853","Ceuta y Melilla"," 2017_2º","297"
"4854","Ceuta y Melilla"," 2017_3º","237"
"4855","Ceuta y Melilla"," 2017_4º","268"
"4856","Ceuta y Melilla"," 2018_1º","278"
"4857","Ceuta y Melilla"," 2018_2º","288"
"4858","Ceuta y Melilla"," 2018_3º","449"
"4859","Ceuta y Melilla"," 2018_4º","342"
"4860","Ceuta y Melilla"," 2019_1º","282"
"4861","Ceuta y Melilla"," 2019_2º","342"
"4862","Ceuta y Melilla"," 2019_3º","255"
"4863","Ceuta y Melilla"," 2019_4º","339"
"4864","Ceuta y Melilla"," 2020_1º","253"
"4865","Ceuta y Melilla"," 2020_2º","174"
"4866","Ceuta y Melilla"," 2020_3º","321"
"4867","Ceuta y Melilla"," 2020_4º","424"
"4868","Ceuta y Melilla"," 2021_1º","341"
"4869","Ceuta y Melilla"," 2021_2º","338"
"4870","Ceuta y Melilla"," 2021_3º","355"
"4871","Ceuta y Melilla"," 2021_4º","324"
"4872","Ceuta y Melilla"," 2022_1º","363"
"4873","Ceuta y Melilla"," 2022_2º","334"
"4874","Ceuta y Melilla"," 2022_3º","274"
"4875","Ceuta y Melilla"," 2022_4º","295"
"4876","Ceuta y Melilla"," 2023_1º","259"
"4877","Ceuta y Melilla"," 2023_2º","260"
"4878","Ceuta y Melilla"," 2023_3º (**)","251"
"4879","Ceuta y Melilla"," 2004_1º","792"
"4880","Ceuta y Melilla"," 2004_2º","863"
"4881","Ceuta y Melilla"," 2004_3º","778"
"4882","Ceuta y Melilla"," 2004_4º","685"
"4883","Ceuta y Melilla"," 2005_1º","493"
"4884","Ceuta y Melilla"," 2005_2º","494"
"4885","Ceuta y Melilla"," 2005_3º","392"
"4886","Ceuta y Melilla"," 2005_4º","611"
"4887","Ceuta y Melilla"," 2006_1º","462"
"4888","Ceuta y Melilla"," 2006_2º","616"
"4889","Ceuta y Melilla"," 2006_3º","485"
"4890","Ceuta y Melilla"," 2006_4º","808"
"4891","Ceuta y Melilla"," 2007_1º","647"
"4892","Ceuta y Melilla"," 2007_2º","597"
"4893","Ceuta y Melilla"," 2007_3º","421"
"4894","Ceuta y Melilla"," 2007_4º","381"
"4895","Ceuta y Melilla"," 2008_1º","355"
"4896","Ceuta y Melilla"," 2008_2º","309"
"4897","Ceuta y Melilla"," 2008_3º","316"
"4898","Ceuta y Melilla"," 2008_4º","271"
"4899","Ceuta"," 2009_1º","151"
"4900","Ceuta"," 2009_2º","123"
"4901","Ceuta"," 2009_3º","99"
"4902","Ceuta"," 2009_4º","161"
"4903","Ceuta"," 2010_1º","220"
"4904","Ceuta"," 2010_2º","129"
"4905","Ceuta"," 2010_3º","105"
"4906","Ceuta"," 2010_4º","254"
"4907","Ceuta"," 2011_1º","96"
"4908","Ceuta"," 2011_2º","99"
"4909","Ceuta"," 2011_3º","69"
"4910","Ceuta"," 2011_4º","71"
"4911","Ceuta"," 2012_1º","82"
"4912","Ceuta"," 2012_2º","78"
"4913","Ceuta"," 2012_3º","58"
"4914","Ceuta"," 2012_4º","97"
"4915","Ceuta"," 2013_1º","55"
"4916","Ceuta"," 2013_2º","77"
"4917","Ceuta"," 2013_3º","39"
"4918","Ceuta"," 2013_4º","107"
"4919","Ceuta"," 2014_1º","114"
"4920","Ceuta"," 2014_2º","96"
"4921","Ceuta"," 2014_3º","107"
"4922","Ceuta"," 2014_4º","140"
"4923","Ceuta"," 2015_1º","121"
"4924","Ceuta"," 2015_2º","132"
"4925","Ceuta"," 2015_3º","104"
"4926","Ceuta"," 2015_4º","148"
"4927","Ceuta"," 2016_1º","143"
"4928","Ceuta"," 2016_2º","167"
"4929","Ceuta"," 2016_3º","91"
"4930","Ceuta"," 2016_4º","137"
"4931","Ceuta"," 2017_1º","147"
"4932","Ceuta"," 2017_2º","136"
"4933","Ceuta"," 2017_3º","115"
"4934","Ceuta"," 2017_4º","127"
"4935","Ceuta"," 2018_1º","125"
"4936","Ceuta"," 2018_2º","119"
"4937","Ceuta"," 2018_3º","304"
"4938","Ceuta"," 2018_4º","209"
"4939","Ceuta"," 2019_1º","143"
"4940","Ceuta"," 2019_2º","168"
"4941","Ceuta"," 2019_3º","131"
"4942","Ceuta"," 2019_4º","196"
